Sample,Label,HMDB0012252,HMDB0004080,HMDB0001388,HMDB0001043,HMDB0006270,HMDB0000673,HMDB0005048,HMDB0010202,HMDB0004670,HMDB0004667,HMDB0004669,HMDB0003252,HMDB0004668,HMDB0004701,HMDB0004704,HMDB0004705,HMDB0004702,HMDB0062434,HMDB0003871,HMDB0004680,HMDB0060041,HMDB0002752,HMDB0001403,HMDB0001220,HMDB0001139,HMDB0002710,HMDB0004238,HMDB0004240,HMDB0002776,HMDB0002232,HMDB0004673,HMDB0002311,HMDB0002314,HMDB0002265,HMDB0006245,HMDB0002200,HMDB0003876,HMDB0004679,HMDB0006111,HMDB0001320,HMDB0244516,HMDB0002685,HMDB0005102,HMDB0060052,HMDB0062747,HMDB0013620,HMDB0010214,HMDB0060044,HMDB0060051,HMDB0060037,HMDB0060040,HMDB0060043,HMDB0060050,HMDB0004685,HMDB0060048,HMDB0060047,HMDB0002122,HMDB0005099,HMDB0012535,HMDB0003175,HMDB0002343,HMDB0001442,HMDB0001085
B20-206,Normal,8.313861315919901,10.89986763473336,5.091582554036154,14.04701587862207,13.65977029530922,13.69113902079588,12.40322753007237,6.641938755732813,5.990286040778458,5.532458378913963,4.259138796941609,6.993025611193407,3.883007541901606,3.530939325662305,1.261821803816221,1.833904227673597,0.4291244893869184,6.224908775115718,6.392791574262814,1.71449754841219,2.755486555886253,0.4724628733343116,2.734252903145079,3.195041572980564,3.280412881347266,0.8088679239496992,0.1714633415400006,2.405179198102788,3.358547864701417,3.870580086669885,3.73432564239716,2.477849733421207,1.338183349747553,2.031539534241101,0.8303950425790897,7.5110539636103,5.778670173653342,4.390398885555411,10.72155307762859,3.379716494914534,-3.739135881007538,0.2372924414340845,-0.9947056535247156,2.876441870542052,5.403253218413019,2.031112265961408,0.956101366420113,6.039918253863921,2.825359040350397,2.653702359023907,5.410395644880884,3.047996626715574,3.389189420985569,2.586778866566906,5.599144053939743,2.407438145514269,3.188733618261516,4.149809918405079,6.105419915680114,2.382704006055989,-0.6170935361336343,0.3146741999644113,4.396675153592214
B20-213,Normal,9.389947499285869,12.62754112460155,6.596808329322847,14.79024337755625,14.53395289337595,14.57649398384,13.19647594655148,5.417487141081324,6.771834312434971,5.729316697450118,4.963590170780337,8.104705857510503,6.760063820878676,5.089142468199272,1.316053329242534,2.635550451298504,5.850782886158187,-0.07118449340879751,3.521942463418017,1.8231184393486,4.444683969239843,2.473115180929983,5.958755042906112,4.675548756410858,4.735446159897075,2.992487747153028,3.375803824835151,3.912548357917824,3.44436439017403,6.009157012174272,5.790132921372359,3.037599538032153,2.304420457890225,2.965765881953156,1.878651313373745,5.331964626123079,6.420393837394549,5.467373858400137,10.58579393629458,3.52418064271615,2.063483580351286,2.990455670062716,2.340435216005736,3.617309291059536,5.754885060315388,3.826190873201313,1.916815986320007,7.240763911201277,4.015586603789812,3.62242077434835,5.471316612404534,4.68176958373828,3.193936339531748,2.602505582566784,5.429317942428336,3.515439830837103,3.446967167350304,3.857825318971107,6.20392773106874,3.884465651881511,2.373206438230538,1.988450792228192,-1.869156255810334
B20-222,Normal,7.242470513013565,9.52995163424268,6.471433484975522,14.88619344243507,14.47028900709714,14.54906240885199,13.24261288969929,3.99206233630906,5.493880888746316,5.001070241636892,4.3202258086468,5.574086767025621,3.263442488591643,4.102019504120093,1.545981513492904,2.654148481504867,0.8505558439927987,-2.729620000248846,6.590780760908951,0.5822063325593645,2.744672441735599,-3.574109489223019,2.053169491793606,3.028915492876988,2.419874782737632,-5.241654253725068,-0.4485360980211994,1.761119045374779,3.207012027288211,4.214882935696632,4.157406681917836,2.905032804514375,1.682064531719919,2.779107167266549,-2.661019436256514,8.490086753949067,5.13499629181434,4.158439122521552,9.225184253570559,3.265526407720645,-1.423005307579282,0.5271734932944012,0.8609118025000526,3.008824296132117,4.875043169058768,2.483523768065419,2.356206240864863,4.917160087045863,3.4390128710763,2.353633393830707,4.813110031054545,2.711339052914248,3.737123042781227,-2.677898604513502,4.846453646403925,2.044248506667176,3.945170004011152,-4.384060854571391,5.450711462072123,1.824227034475078,-1.9549420303717,0.6671424258907231,5.095633176039918
B20-228,Normal,7.590720004800051,9.749586376928331,5.94221496373399,14.34774023792775,14.07588813310305,14.17163202906927,12.78329103445975,5.955493456582413,6.572408293901561,5.758618072464104,4.379799808894481,7.849377907853468,5.261104581464901,3.486962336000678,1.777873429885898,2.930598384935766,4.641605474103864,5.301225346409675,6.410524908824114,1.324269143312451,3.155179165010776,0.01891585416123065,3.24304705865515,3.243746497672001,4.507902538426038,1.18905229067872,1.166914492911205,3.403222695478338,3.610697417101895,4.423874584567915,3.91984591787296,3.037326550416867,2.388276289954733,2.753577126562976,-1.520508003469598,7.224450219652971,5.587461965948544,4.805393530326883,10.74406434587888,3.498294172167872,1.971361388175507,2.617957877547056,1.275197008762523,3.083926827755347,6.252691119169345,2.196790451902615,1.575678834464955,6.599575360389069,3.498256762857957,2.881955352666127,5.906855480389004,3.739411333639729,2.773441535427721,2.925099485814663,5.801000901942039,2.781619141451433,3.839142490482816,4.699635536582507,6.329102682779746,2.797376310855444,1.559721217831636,1.08533460334899,3.114619081673121
B20-249,Normal,7.131276145687266,9.316010449369726,5.911612028060492,14.27965694927879,13.95092064966031,13.95106609306163,12.58289450401195,5.378593680050046,6.472899000746735,5.814700052734008,4.509094356275565,7.392486337113617,5.343326363645501,3.482987179045342,0.6275679646917556,2.069727495820769,-0.8957944004413259,5.343294788185587,7.065841922041473,1.349628041796543,3.385247137148264,1.147800719712317,3.193065512806015,3.65445765018934,4.039753582548383,1.235481808842461,1.046672954990688,3.066387829588696,4.223704089336703,3.547625548291624,3.333371004308526,2.419514995933322,2.115564324178734,2.994616536138253,1.474383135150237,7.724944984688062,5.855120224429855,4.051321056837585,10.21884618667965,4.34009340022387,-0.419677626924303,1.773627530425438,1.090278569837554,2.968216938386785,5.865676741169002,2.13603512033502,1.325517182148034,5.824960861212126,3.556006399055008,2.540445866586248,5.588760488135846,3.317063113044005,2.394775433726037,3.411170998181328,5.819285789365931,2.0802360491484,3.621866696528767,4.216874890555986,5.283543170565814,3.331673238461455,-0.2435993900457276,1.405271392613466,3.084061444025887
B20-259,Normal,8.347860943463262,10.96445229680555,6.550525675999759,14.9960322933439,14.64519999035961,14.62866827015912,13.36824247088123,4.740750081563229,6.649157372234407,6.461171664118781,4.96184439862445,6.45209124424141,5.655156167593785,3.548731286043368,1.411001776977243,2.547055334399504,-2.22737045340913,5.120314179579909,6.841483815994113,2.115785453007698,4.313497317727238,1.500881933688723,4.156645236629204,4.431383263857208,4.288059988401597,1.001746938457341,1.503729252397299,3.22791014553353,4.457195274412414,4.350060807565538,3.92894210103072,2.735687015819579,1.949231093152448,2.857427493988837,1.127862266963533,9.274723597367496,6.565282095441883,4.914249759137989,9.921661242049007,4.504254767535462,-1.409415028761465,2.054013841592508,2.059296645837986,4.209895868604047,5.037637116318559,1.965336711124708,1.738013535548399,5.834182856340795,3.910867293749162,2.551024424078471,5.217758690503377,3.663870864144752,3.466386771709838,3.360777376974121,5.208261441150248,2.379678284275388,3.999735120515526,2.918727156246903,5.342923814049886,3.632526906089333,-0.611445532209627,2.138347629522878,4.207730347491625
B20-272,Normal,9.164214296304095,11.51988520163797,6.346376481641051,14.6770300208999,14.34186450645038,14.40262084876481,13.09477718457425,4.822013814179161,6.274420434967025,5.960545674826849,4.481503828055471,7.281747191184144,5.273194930405729,3.31838117251548,1.98643756021925,2.717570479713622,-2.868905540530212,5.403790992671303,6.986361788413912,1.263266091027659,3.267568721198746,0.6087139652296368,3.401854557849482,3.434902732542525,3.229733406382749,0.2289889808704018,1.075043462241633,2.247692957302539,4.078696203264323,4.715336330065961,3.993761705991759,2.455589563061395,1.517991621535478,2.5490042902781,1.450748811483578,8.906423428034984,5.90903146386042,4.540284176115407,10.09651064017099,4.197115546056977,-2.411597692148163,1.81479032020588,1.29460946326357,3.745898048095015,6.257882624959628,2.04076905092555,-2.136538792823561,6.046750113838536,3.455173054608863,2.682173297286627,5.396594475293255,3.444968332902388,3.445652872585703,2.789951015635193,5.36197318524805,2.308195266947634,3.930890604742896,3.126065038431446,6.419400646669821,2.541522497541723,1.793820575014804,1.229791997819838,4.675337826159019
B20-283,Normal,9.051707996251215,12.02138549574143,7.236345334813776,15.41457545482245,15.24177657495671,15.28382096515243,13.85700363602948,4.111239315392682,6.866029674775381,6.147863657443418,4.820512449089165,7.364771533559934,5.551015645459197,5.116635030555742,2.19384764276394,2.687948940446898,5.621306814555052,5.453784638295438,6.72781338631862,2.584901234451101,3.357000685505316,1.431912867594025,4.075743983356346,3.592994873566512,3.925854383147565,2.152441636519146,2.312465412050043,2.898712413292364,2.788490652277928,6.106991111939125,5.793156199745514,3.44171675913354,2.239799695511588,3.176143365789895,2.284298176047098,-0.6105125498499517,6.71873657490065,6.036157505990187,8.503405754597116,2.900154845776834,1.88491519852365,2.575238878844502,1.771200350484629,4.401399905623599,4.965515073965654,4.167453205008499,1.885654723428908,5.706227944668279,5.216043994853318,4.272642723500687,5.190688129653081,4.673601229641624,4.061425172945254,2.014682785475944,5.199493014887835,4.09194670725789,3.8998248857411,3.702776717088176,5.252257543028786,2.982671844810554,-0.3095850007279826,1.436086948225727,-1.317049955651965
B20-287,Normal,7.612343403546643,10.12233091480723,6.322521681326377,14.59796529184268,14.37091140633058,14.38711481192201,13.0115120836375,5.267674436247373,6.036069057607214,5.700794242437699,4.673470813989683,7.227359707962275,5.039377910296858,3.917302227216363,1.755563079712287,2.531844534141783,4.251090913066778,5.426787968502397,7.658655744418939,1.007555497422121,3.881772579254335,1.226662190386211,3.697025418824854,4.096742028523569,4.022788443250913,0.4379309331611385,1.104162802095999,2.672991895834048,3.9773696124962,4.239874992830105,4.107245621506998,2.304153639912321,1.655823768944249,2.447877713792065,1.50734502561369,8.063865619834754,5.495583869995235,4.30503447656216,10.45071346794923,3.97798066064688,-2.737840344412893,2.100323303789153,1.644909035132017,2.981727801053617,5.853747532258712,2.889930854806364,1.829390910159786,6.87637170753903,-2.281554835468567,3.013474107541813,6.177362522577325,3.978277415847384,3.3468490391488,2.342420788634274,6.257154543867934,2.674501374502634,3.481456676689823,3.567197276437128,5.964431633647482,3.175040076890607,-0.3190268634450657,1.578134587022701,3.345976060573121
B20-288,Normal,7.978508417792231,10.89619359260499,6.735825207507615,14.84807093655937,14.58683889916782,14.64728467830924,13.23117601690754,4.741775171505374,6.39726414087126,5.642561291101066,4.428616248938378,7.389081952278351,5.305070489731511,4.374127580272746,1.178959507151887,2.376071645120469,5.178558514846202,-4.431069576975846,2.717492602534398,1.890292636638929,3.887593603313368,1.528095614550603,4.82807082339121,3.861247439966452,5.058969815165221,2.045754873273887,2.016810607000452,3.327198785518562,3.796190550872629,4.951124914628644,4.751984163493878,2.542968667356427,1.556325527069413,2.20938987353832,1.301044845680923,0.008024448037344367,6.138229907910298,5.289109844919048,9.684882877656934,3.856692830462987,-1.089244405855971,3.153440386640687,2.089381344539305,3.497865598030185,5.074188273583019,3.498547869393186,1.656002623031253,6.218402100613972,4.069292082639125,3.367598741841722,4.656353202404975,4.170120337043655,3.134533508124416,1.321553703774909,4.646060776177338,3.047031262584913,3.884780793344268,3.59985318242863,5.533742653960853,3.818220184178903,2.207460755774894,2.119824960612512,-0.06287344486592739
B20-289,Normal,8.60669003744109,11.20457255854661,6.161556762943052,14.53161747182165,14.35278000691976,14.3934304091545,12.98230614822163,5.564784985097491,6.93436772156115,6.30976560424209,4.507683112119069,8.394840592652406,5.471668270308014,4.90359136071681,1.367921417266276,2.133636814953016,5.307073686457779,-0.2904078244018944,4.750793568663484,1.895142879330716,4.308122001540815,1.698205748446806,4.697199053862997,4.523046528598618,4.854551160662952,2.462235557241321,2.635876713729318,3.477542604764292,4.055162100510596,5.509791251717598,5.177272637899751,3.058078328365225,2.126311222898527,2.8370033041595,2.169314187317056,7.35210326149246,7.354674567483061,5.880623350248107,11.82680232441781,4.264303187573757,-1.141967115894322,2.816838991157647,2.352274454498638,3.712762791733446,6.737458797393151,2.989396291867333,1.310516469301206,7.62969492221213,-2.217132665100927,4.056180380372499,5.848531017381963,4.431854549504456,3.051029884497457,2.572915297288705,5.701530372566305,3.78839282439328,3.303324429372842,3.645139022239492,7.367590361478194,4.664333013100924,2.778895350846422,2.365541562686285,0.5005445583156609
B20-296,Normal,9.14666453296508,12.3056370845377,6.8393744627303,14.96812121420689,14.65307919483704,14.68529131408279,13.36694187499792,4.36280074892344,6.532923711030199,5.685893859065756,5.203008221431173,7.36027626719894,5.636375764174164,4.902924162305489,1.987856471158058,2.757547272317433,5.218648801167328,4.87334804994746,6.388868854588745,2.596666627133748,2.815352829015772,1.635759639582699,3.40403759087334,2.832780708457511,4.32859037552427,1.915003785685081,2.045441430258861,3.503663202999022,3.417994453092599,5.822738243974196,5.795458189075135,3.206613050425606,2.124343999503253,3.032290656772435,2.321474871825975,6.172798884750945,6.431921387794867,5.730685013610192,9.799093314553133,3.521240584682616,2.567092527872194,2.658470404724231,1.497947603931131,4.057571090100105,5.62872809862835,3.812918681612848,1.652015262577136,6.359603685747006,0.202693756456068,3.831377506009443,5.002020382906599,4.104491777762096,3.405697034328848,2.934417938525235,4.986061969301542,3.335833851507263,3.689773843570231,3.230921089194471,5.694658094326947,3.11932284087641,2.947530515232736,1.518545479014825,-1.296361316777098
B20-304,Normal,8.453832442684872,10.99852147287228,6.252962246703545,14.44173363363555,14.30480247047451,14.3078076624901,12.84968589380315,4.179312877559281,6.54272320634543,5.505121147715564,5.061884870842995,7.746627224897112,5.497781109214583,4.816342461551731,2.213540823087614,2.840738618134462,5.40229131845598,5.34984031385675,7.343293053089706,1.959262228056682,2.607921396563075,1.537613361600726,3.878345241901758,2.787878298033219,4.000687332004967,2.166370991878804,2.130018017718846,3.379245704724493,3.451384269943259,4.973269117896167,4.970084824450156,2.342555631318446,1.60419822477031,2.733342185157889,2.06066315598634,6.417862598822529,5.358898303744201,5.043404904646783,9.758245464823348,3.546184174146825,2.880352960090246,3.072187556249428,1.132533697419881,3.524529239800553,5.499342702813034,1.941984514729609,1.396761418670817,5.383110312847208,0.08857765452798416,2.16855055192984,3.684314895883208,2.79977993724967,2.092841515401649,2.806123672047282,3.706183185663467,1.785618098104635,3.133058189157049,3.245000422144487,5.237919319554652,2.529171995579932,2.310447913146179,1.501695386285949,-4.320676231673495
B20-306,Normal,8.24467425962334,10.69901496156734,7.192352778553027,15.79245711410074,15.41776232336305,15.43416732151839,14.23772713404013,5.074999803496624,6.372780883216868,6.130860987491151,5.208897534223061,6.958697879463513,5.334011233454748,4.424752175136961,1.394718044754144,2.571223611397073,5.223597903761005,6.039119041713702,7.664800322106343,2.326993430897573,3.12175688010799,0.6753951419348387,3.030673270611956,3.513101839866843,4.126992982387256,0.2798056532562259,0.8540443231836086,1.729404043563631,3.241550600282356,5.219197008222856,4.92279511105137,3.800081212066381,2.689544101807622,3.297019670220767,1.624590587368454,11.16195108108765,6.489994053068348,5.695024613543844,10.36656456248083,3.284125194193121,-2.952460329682406,2.744468980531104,1.789576627232349,4.68620414420862,6.092041899925549,4.433218264002411,2.769946036034506,7.123624172582304,5.761558599942025,4.460350197101128,6.856347657962696,5.131835306999295,5.643584187852735,2.742629675479548,6.915258448400742,4.41424252695907,3.569224660181847,2.924642670831033,6.959736811683985,-0.8547855121646708,2.886011359608633,1.572360172274177,5.726260438797556
B20-308,Normal,7.450694166382442,10.28478006596992,5.646192887583751,14.38482538704252,13.88113632692833,13.92505973439175,12.69724696909176,5.090746444337324,6.090853204429394,5.567560134434913,4.757946875281108,7.409033028940106,5.158677038853539,3.704807304856726,1.042794586955056,1.764749470756791,4.532973150093563,5.697445592600209,7.514621843153737,1.413080897710159,4.032964299210337,2.089355889142993,4.540092470755121,4.366485236671328,4.844221309165548,2.216895921686433,1.944353889604409,2.253681282177423,3.77531694705081,4.525045163400594,4.404369331879357,3.706492848046249,2.528618041083511,2.957395736382091,1.544979482479956,9.676799318138913,6.031587755965571,5.562856644596513,10.8895460603223,3.75610223696358,-1.168410083418117,2.373937964050488,1.556984722431529,3.18002617965629,5.522717453938029,2.530965535106512,1.559537442099412,5.962170944553433,4.0473148911713,3.322613996705144,5.621708989288124,4.014495572577518,3.468438718583132,3.248405446940579,5.59005284887902,2.412665114032444,3.398500324247777,3.133866241841254,7.357248705715835,2.18103399254337,0.1391924661287394,1.794931536589361,5.060938560188037
B20-320,Normal,8.778243657688929,11.54485829000979,6.989545197378518,14.949626149328,14.73246377407964,14.75350169563322,13.35884569031613,5.470409034936893,6.560905034449944,5.807044210117429,4.437351154162511,7.988912625829176,5.270546651166748,4.685736424847438,1.731123347660709,2.774795210831309,5.020331551446574,4.828387609926688,5.551461280953376,1.59119097088565,4.35655987645557,1.846310903062748,5.398723853110156,4.515486871207236,5.405568483871726,2.317211673944812,2.718670557626064,3.931754710440482,3.637841510502339,5.418743176598444,5.119188057369218,3.315599513684454,2.156286575567709,2.843775942513179,2.708455572282802,10.74764713615083,6.059538446659698,5.565658734699066,10.99871997674647,3.777345920310734,2.196446063267636,2.758710314518309,1.870152659339867,3.55989771160214,6.237791702123157,3.256655528893729,1.99373174631,7.4150957538005,4.242070885249435,3.793097270737432,5.953333454471749,4.440361754927967,3.592023202518275,3.221970263967588,5.964830768853545,3.557664501903638,5.057414997111982,3.896002340643806,6.074501767310384,3.773146938493563,2.002531785636918,-3.943079399899324,4.118516949355225
B20-347,Normal,8.985554557653774,11.24353211899403,5.321662766696991,15.0369733464341,14.69200302437354,14.73304736440217,13.48176386764475,4.604710090390397,5.613153620634506,5.005956011872501,4.306059948850637,7.083064185005231,2.309446172729042,-2.79601569947814,1.35040568158942,2.291549497755742,-2.000065738544681,6.3920220623665,6.506005409413787,0.536022503804253,3.743563345252683,0.5016475564047702,3.749558696636476,3.865554682801228,4.024476896398933,0.8297181482272444,0.5113037731222969,2.939427971934461,3.807233377280494,3.980432707808929,3.475516733107428,1.880763202205308,1.199281944366928,2.302992455385681,1.3612548001252,4.785483931545286,3.736531429759996,3.210676314073075,8.665287596714899,3.73416177098832,-1.188687244157809,1.703182769411558,1.329417949411873,1.767117852460074,4.23398550009442,1.852023530080158,1.989837286804029,4.826804462606185,-2.027858527397414,1.548970363956174,4.438006488676793,3.040454205075129,1.852062613287305,2.251238509804727,4.232338869126029,1.274968200114597,3.588074221011748,3.993590149031531,6.042454540259446,3.368126832605192,-0.5719526778252775,1.122823828030344,2.462562535923243
B20-349,Normal,8.773228058381987,11.78937492367674,6.915740349754258,15.32233707359992,14.93355833472921,14.93283390380085,13.71892169639916,3.810798833142986,5.747288137294039,5.197977342308941,4.263158314796414,6.672575108013712,5.166952434993374,4.580337901958185,0.9212524763856805,2.114741535421368,4.670860280639333,5.440987018189542,6.228255359553494,1.144401882644942,3.929776279426695,1.2366559524723,5.010221914911265,3.803387594824862,3.493240562491903,2.141174502071739,2.236211997991235,3.001267787728497,2.894582211220755,5.187703459289128,4.941904729967205,2.277835152869223,1.104961672419037,2.100846907265193,1.316089002533511,-1.279791434602264,5.24630939683167,4.373765878613761,8.008312925805104,2.913292669092146,1.920529122868427,2.557242986374216,2.066666215662912,3.360256683748509,4.549179487013909,3.233252188725335,1.534756008517329,5.948324047189948,3.673809733193037,3.060344054143035,4.577543546531308,3.536601283591377,3.09537129920965,3.257854811433119,4.69635048456373,2.581119157202765,4.296878705249037,2.98348302861594,4.469563010583304,3.002436470787052,1.883854256437257,1.790778610275286,0.1137134027584465
B20-351,Normal,8.521417281926848,10.57072406711255,6.14099279433074,14.52525062863531,14.43538680569343,14.4254379482095,12.99952798704239,5.141755291711478,7.80032980134057,6.319010692758741,5.488284385587834,8.76000956204261,5.769530702976853,5.175575444914201,1.926355776494629,2.537708947973927,5.830850917735141,5.262974113472427,6.552034516069061,0.6487202812977595,5.150071282779733,2.759832195241993,6.248067767993812,5.224280855407709,4.765326048926667,4.07577262988034,3.634853276250576,4.176097215179972,4.718465206887791,5.1017507919248,4.832799548701353,2.121660323639149,1.33491293149204,2.150514484642017,1.497804406982341,10.17065881676242,5.906581862883196,5.201826655879342,11.91102606457319,4.7033378244838,3.67464209689883,3.808795004846184,3.157738548771581,3.407475747044655,7.126843528054185,2.547258844546481,1.155710848567783,7.875194656491214,0.8122320648647864,3.556500458166039,5.68574432384099,4.258076964747337,2.35142822869888,3.378918080486034,5.670275666559406,4.145262212035256,3.862910860261842,3.360547354089421,6.430083354096718,4.383907968749257,1.69917003782755,3.111046682314278,0.4841803173715248
B20-359,Normal,8.612442495615749,11.24737428435759,6.453987136507854,15.62413551082096,15.15026309426764,15.20362699811207,14.00404830775683,3.853954830026104,5.801590505651081,4.948489683678371,4.463341948072649,7.456907161192922,-0.1683819972128315,4.182068201219382,1.616738022109081,2.486820175332713,4.99661730524963,4.798248226525705,6.519192739795808,1.41288134475493,3.439414015791993,1.18521166025498,4.58840673425512,3.765086603015774,3.727189122566312,1.967443994367388,2.030354942459275,2.756682996730873,3.67494909500561,5.259467368288531,4.589155887523249,2.944363359736701,1.980527117032807,2.672203898093479,1.627048484443947,-3.471363462684077,5.265592742720511,4.465194139874528,9.69986922563326,3.78197197115974,-5.729082618055283,1.603954301814368,0.8697672494212887,1.992736807689058,5.454171495999829,2.693865054890789,1.898282000296019,6.460257051512667,-0.3860872715275054,2.5588320049477,4.783347370263472,2.984472262405264,2.645339350695905,3.48415630435134,4.725814647292414,2.387251082737267,3.92931624350465,-0.9280204541225254,3.630587215632485,2.375029145071417,1.704834759008877,0.8152681885243703,-1.185691088541719
B20-360,Normal,9.038645151109549,11.88993885413547,5.938773702439889,15.35339087669175,14.69314246290589,14.73782308972102,13.60188333966502,3.507134999148552,5.738247034380107,5.313445454682491,4.558715197207253,7.306266347883135,5.247167023968808,-1.938757253849401,1.915590913882564,2.229903491213224,-2.886989315837874,5.054706192115021,6.163878854464171,1.325555187263184,4.342497585411818,0.3465754679158729,4.099843495612289,4.490042339624902,4.542065551446729,-0.8679328928427263,1.074517999673124,2.491463046821341,4.395393543857837,4.420180891835237,4.092278155966497,3.314694515985493,1.677170770500196,2.608035109642036,1.445684654483865,8.98486396486808,6.024726205741882,4.617447544878349,8.721188210943671,4.324205617824735,-1.087770681647127,2.008926660778696,1.886041169446659,3.942748137421649,5.385724602511739,2.467646610267371,-2.220085725594176,4.15655592244587,3.468205084658988,1.906625505296971,3.703225353846862,2.971507759449104,3.904357592499724,-1.762448427590134,4.129328673683585,2.023283595334476,4.411189570641327,3.177978801133672,7.181180620859111,2.350474134756348,2.266023237184781,2.008203146906543,4.90010949707098
B20-361,Normal,8.247352358171192,11.24112083423814,6.085332486150561,15.47317354080536,14.76315231465496,14.82731396904011,13.743706436214,3.562990426704387,6.110254728639536,5.306733848202109,4.322285892335963,7.567687316025188,5.213239246380669,4.232462418535018,1.746255083086121,2.551405821503813,4.571799859293869,-0.428826841336905,5.383771389111998,1.540607337615506,4.729114824694925,2.136828124848419,5.612478563045316,4.791283690257339,4.029951037328613,3.302631390968812,3.015603819402194,4.122830791224084,4.996451194709214,4.79458995900709,4.88006782239875,2.43187084215727,1.547174454512648,2.571597765136409,1.627511266133655,-0.7150058770491721,5.767318180968606,4.649657079025808,9.101600308641045,5.18108562459312,3.330573030659963,2.46008755108327,2.147875293245753,2.749052755801,3.933557463941091,2.941979865253368,-0.4258582925601262,5.17301413033822,3.35313960843593,2.402632375014448,-0.7136909892117256,3.445090091786547,2.4098649975711,2.63756469257411,3.726456073065111,1.867490704570507,3.332658104435949,3.0567004126983,5.625830319432691,4.388688592537794,1.921065322256428,2.154011804895243,-1.836954700871786
B20-363,Normal,9.52034209384832,11.73247570856734,6.527641835872241,14.58572393328557,14.42186531596118,14.48614006435098,13.02362241238779,4.244424985204756,6.461380728528866,5.678684244530509,5.313107817374199,7.276324896958064,5.60850805027616,4.961144858946291,1.51391833153984,2.594150418705402,5.692266504548396,5.960906063836502,7.339190793206374,0.8978868420772935,4.558449799613267,2.192721390877423,5.637032084205774,4.678536583497034,3.624152330525047,3.196963889743298,3.076629429976829,3.334455900482119,4.050369389468317,5.103378370593938,5.148909699953609,2.746537636662751,1.845561256082195,3.038841773135649,1.908781049764809,-0.07158732582234206,6.064349834985536,4.887060239711762,10.20659217818712,3.990510631329421,2.643797099304115,2.505185997112919,2.463961143295523,3.207873556204925,5.203313571669089,3.025783636471383,1.672592022896448,6.549947507038187,-0.7764909773511139,2.998804965147126,4.7016519966604,3.048825730377104,2.97374583799818,3.419182901383278,4.449281941284237,2.366347816690606,3.881271676990963,3.191313629577766,-1.203810811168434,3.551042680073713,-0.674002400176984,2.477130185327926,2.208810636587796
B20-373,Normal,8.914014020290345,11.67492244483253,7.322471697860323,15.45771074115865,15.19659858697487,15.18793958999715,13.90277725788064,4.288728501332228,6.161301458279252,5.354190282075641,4.269361499304819,7.137139663230807,5.140207513768783,4.493620166764678,1.820733499574719,3.124571834841034,4.751484679510964,5.433431805939806,6.606693196534554,1.980722998933591,4.125299365592193,1.638985755902586,5.404702429181754,4.516757505844773,4.273747225537311,2.245444781907495,2.678173943829697,3.189997393609061,3.570951735818764,5.376752917820135,4.937966615900658,3.157196638946466,1.981123573358494,3.083834750345254,1.575923391475614,6.527449046667384,5.409934526186527,4.511730291312646,8.92585882340783,3.574498037532348,2.530420652580653,2.99959417463999,2.242059721280987,3.185625838468781,4.928304128953611,3.355391547913114,2.175334047728503,6.245514918370957,4.103216728003277,3.324853023756378,4.999688385013623,4.505229347659284,2.716294415932781,3.700142218190019,4.993901115982562,3.126997437518218,3.469076973007475,3.454627028473869,5.113915385601795,2.663643956308287,1.788019300640389,2.160402289506105,3.099809741251351
B20-376,Normal,8.944149401962104,11.6089244075667,6.693335852393742,14.85210320232657,14.43688298924644,14.51068142359124,13.26337361272993,6.854494627406003,6.884915210525467,5.70158294578463,5.232834230126429,8.072467719410826,6.741228039966814,4.819059259016843,1.856553398050548,2.422740680022255,5.59377300050888,6.634637327153417,7.215524518745121,2.696937911931194,3.237561804750428,1.376193519428361,4.751884036290213,3.386642244591833,4.535296098029026,1.635664640101962,2.115214421606716,3.788556466420512,4.393987247170832,5.238200884069975,5.192732415071733,3.241134833333166,1.876990983169878,3.115118467955194,2.171633829360478,5.976652099699765,6.15625802769942,5.639651885763103,11.79810797391813,4.512573447964548,2.668661718886022,3.111081354942475,1.502025270953464,3.567292457300752,6.669625922375175,3.639802247456776,1.427093485511133,8.310574896636291,-1.187983889135037,4.085830265852179,5.905419217930253,4.090881012094306,2.716647279944119,2.992265847591435,6.151299858862445,4.195691243192389,3.487865922178101,4.302816297156776,5.669906795262161,2.899948645799217,1.784711326652618,1.68743937836136,-2.208343293616639
B20-389,Normal,8.78676791596446,11.53869566064577,7.032858397973753,15.25385365397401,14.89376832122654,14.92343280730516,13.58860664422101,4.869954390793681,6.552629634315037,5.738762695193162,4.708461394301243,7.764435382520568,5.525383138021384,5.032678888864178,1.467567782742991,1.895136924050196,5.429575464907644,-2.838710053312481,5.266458320745487,1.201858320189822,3.480783272996095,0.940264987877514,5.122511295615867,3.754937505803585,4.493625729879379,1.926050030713185,2.106825052609818,3.039905608777993,3.958128662623178,5.555623180883674,5.191529908461692,2.53017985213248,1.563711315116247,1.814959534158083,1.903404408173858,6.690394282378643,5.769231875041807,5.124480036434122,10.39864732027276,3.887977726761219,3.602548436533307,3.240521338453645,2.563145543022033,3.845126903167237,6.819351511746542,3.265075194234528,0.8857269254512807,6.820447058222401,-0.9395892537878792,3.330846367301133,5.067472162808651,3.694949608610405,2.616185778147001,3.286198750977579,5.16940366943834,2.836387967906555,3.323529597606725,2.986174920352616,6.092326720571112,2.394855080518678,1.676321267045826,2.296430944636949,-0.1810843418963033
